student_id,age,gender,cgpa,attendance_percentage,backlogs,coding_score,aptitude_score,communication_score,technical_score,projects_count,major_projects,internships_count,internship_months,certifications_count,hackathons_participated,hackathons_won,coding_platform_score,github_projects,linkedin_score,resume_score,soft_skills_score,leadership_score,extracurricular_score,training_hours,mock_interview_score,preferred_domain,placed
STU105780,21,Male,6.11,87.9,1,58.3,69.9,62.5,40.6,1,0,0,0.0,6,0,0,522,0,75.1,37.5,76.4,35.0,53.2,141.3,70.7,Business Analytics,1
STU107625,21,Male,6.73,83.5,1,30.2,38.5,59.9,64.1,2,0,0,0.0,0,0,0,546,2,48.1,65.7,78.5,53.3,64.9,30.1,77.6,Software Development,0
STU104376,19,Female,7.72,72.7,0,77.3,44.3,54.6,72.2,2,1,1,4.3,1,0,0,1044,2,56.0,56.1,54.3,64.6,63.3,10.7,68.8,Software Development,0
STU106200,22,Female,8.56,87.7,1,57.8,65.7,70.1,69.4,2,1,2,5.9,2,1,0,1219,2,58.7,63.2,79.0,35.6,70.4,65.3,91.5,Cloud Computing,0
STU100011,23,Male,8.71,82.1,0,60.9,48.9,75.8,58.6,3,1,0,2.1,1,1,0,705,2,59.3,66.9,50.1,59.3,63.2,54.2,59.0,Data Science,0
STU106898,20,Male,8.81,78.3,0,65.0,68.2,69.5,51.7,3,2,0,0.0,6,0,0,585,3,,67.2,70.5,27.3,74.8,103.2,70.3,Data Science,0
STU106368,21,Male,6.39,73.3,0,76.1,35.3,67.1,35.4,1,0,0,0.8,2,2,0,1069,1,43.9,52.0,58.0,94.5,26.3,19.3,,Data Science,0
STU107778,21,Female,6.49,81.2,2,49.5,69.8,33.4,46.3,2,1,0,0.1,2,1,0,723,4,61.3,40.1,62.1,58.2,46.2,43.5,51.1,Cloud Computing,0
STU104349,22,Male,7.06,91.8,0,46.3,53.0,56.6,49.5,2,1,1,4.4,1,0,0,825,3,54.4,56.9,69.7,61.3,59.6,100.4,73.3,Software Development,0
STU101766,22,Male,7.4,77.2,1,68.5,76.1,49.8,15.0,3,3,1,2.5,3,3,0,644,2,55.4,62.6,62.1,51.2,59.5,54.4,53.5,AI/ML,1
STU106492,21,Male,6.86,93.1,3,63.6,33.5,79.1,76.4,2,1,0,0.0,4,2,1,299,1,81.6,63.6,84.6,50.9,58.5,53.8,94.4,Cloud Computing,1
STU105025,21,Male,8.28,86.9,0,60.8,56.9,54.4,36.3,1,0,0,0.0,2,3,0,1048,2,60.8,72.8,,72.4,60.0,79.1,59.8,Software Development,0
STU101566,21,Male,7.72,72.0,0,54.1,41.9,68.1,72.4,1,0,0,0.0,3,2,0,1212,1,60.5,66.0,72.7,37.9,70.2,66.0,69.2,Software Development,0
STU100578,23,Male,7.07,72.5,0,54.6,82.5,49.3,52.0,1,0,0,0.0,1,4,0,447,1,62.8,59.3,50.6,62.9,68.1,32.3,62.1,Software Development,0
STU102779,22,Other,8.0,90.8,1,47.6,67.7,50.3,55.5,4,1,1,1.7,0,1,0,329,5,40.2,69.5,77.8,48.2,61.9,57.9,60.7,Data Science,0
STU108192,24,Male,7.41,77.7,1,54.6,52.0,58.0,47.1,3,1,3,12.9,2,0,0,754,2,89.5,83.5,62.0,48.4,71.4,24.0,79.3,Data Science,0
STU104149,22,Female,6.22,81.0,1,25.2,40.2,45.2,77.3,1,0,2,5.7,1,1,0,215,1,57.9,65.9,67.0,70.1,42.7,81.8,75.1,Business Analytics,0
STU101675,21,Male,7.31,88.4,0,48.4,40.8,66.9,60.2,2,2,0,0.0,3,0,0,858,1,68.6,50.2,69.0,51.5,56.5,28.1,82.4,Software Development,0
STU105512,22,Male,6.98,70.7,2,47.9,58.5,53.1,38.8,7,3,0,2.0,3,2,0,489,7,56.0,81.6,63.3,42.8,84.1,14.1,77.2,Data Science,1
STU106981,23,Male,7.93,89.9,0,68.0,78.3,44.4,85.2,2,0,1,3.9,1,1,1,1072,3,54.7,54.7,59.4,68.3,51.8,62.7,73.6,Data Science,0
STU101949,21,Female,6.6,86.4,0,39.2,58.4,57.7,16.5,3,1,1,2.9,2,1,0,393,2,72.2,62.8,72.3,59.3,59.9,56.5,59.8,Software Development,0
STU109496,22,Female,8.34,92.6,1,40.6,72.9,89.9,54.1,4,0,2,7.0,2,3,2,535,3,69.5,49.2,73.9,44.7,67.2,37.9,92.5,Business Analytics,1
STU104418,22,Male,7.24,83.4,0,48.5,37.4,64.2,61.8,2,2,0,1.9,1,1,0,554,3,51.0,38.2,,47.9,71.0,29.3,73.2,AI/ML,0
STU105136,21,Male,7.39,80.3,0,91.7,77.1,75.0,57.4,4,2,1,4.6,1,3,1,1022,4,61.3,70.5,83.5,30.1,49.5,48.6,63.9,AI/ML,0
STU105756,22,Male,7.18,69.1,1,40.4,40.8,37.4,43.3,1,0,1,3.5,1,0,0,620,0,74.9,56.6,57.9,32.7,57.4,38.4,64.4,Cyber Security,0
STU108788,24,Male,7.11,73.6,0,20.9,58.5,54.4,39.7,2,2,2,8.4,2,0,0,707,2,65.2,51.2,64.8,31.4,76.2,51.8,54.6,Software Development,0
STU105434,23,Female,7.48,74.6,0,42.4,69.0,46.3,42.9,3,2,2,8.1,4,2,0,580,2,76.8,55.0,60.2,67.2,52.8,117.4,84.4,AI/ML,0
STU104434,22,Female,6.64,78.5,1,42.9,47.7,,34.1,4,2,0,1.7,4,1,0,634,4,52.6,77.6,71.8,57.1,64.3,51.9,71.1,Data Science,0
STU101575,20,Male,7.37,92.8,0,33.4,58.0,51.8,43.8,1,0,1,4.1,4,4,0,875,1,74.1,57.0,67.4,55.6,61.9,151.6,49.4,Software Development,0
STU101810,23,Male,6.73,71.5,1,49.1,36.4,62.4,52.1,4,2,0,0.0,5,1,0,658,4,70.6,84.5,63.7,45.5,54.4,75.2,66.6,Data Science,1
STU109589,22,Male,6.83,73.9,2,50.7,66.5,61.9,43.6,3,1,0,0.2,4,1,0,762,4,69.7,56.6,76.3,38.6,92.5,82.7,71.0,Software Development,0
STU102594,22,Male,6.32,75.7,1,50.1,34.4,58.4,24.0,1,1,1,4.7,5,0,0,738,3,59.1,53.3,68.4,47.8,44.4,168.7,59.7,Software Development,0
STU102841,22,Male,8.5,61.9,1,25.9,63.6,64.7,56.7,1,1,1,3.0,2,1,0,801,0,67.2,68.8,51.5,57.3,46.1,29.4,60.7,Data Science,1
STU101551,20,Female,6.77,90.6,0,38.9,46.3,70.4,45.7,3,2,1,4.6,2,1,0,570,3,64.4,53.9,83.0,31.0,50.4,76.3,74.8,Software Development,0
STU100981,22,Male,8.06,74.8,2,61.3,68.8,58.3,70.2,3,2,1,3.6,3,1,1,757,3,74.2,65.8,65.7,39.0,74.7,22.1,79.4,Cloud Computing,1
STU105537,21,Female,9.41,83.9,1,58.8,87.6,55.1,70.1,2,1,1,4.7,1,1,0,627,4,64.3,49.3,,31.7,65.8,59.9,95.6,Software Development,1
STU100190,24,Male,7.46,88.4,0,,42.5,53.3,89.2,1,1,1,3.9,4,0,0,100,1,61.5,44.5,71.4,25.6,86.1,45.3,93.1,Cyber Security,1
STU101242,21,Male,6.07,87.6,0,15.0,41.6,54.1,15.0,1,0,1,3.9,3,1,0,441,1,62.9,68.0,54.5,49.7,75.1,84.5,50.6,Cloud Computing,0
STU109285,23,Female,8.03,78.0,0,63.1,56.3,70.1,55.4,4,0,0,1.4,1,0,0,784,4,56.9,69.8,100.0,45.6,53.9,49.4,91.6,AI/ML,1
STU108939,23,Male,6.48,83.2,0,49.6,70.3,59.7,45.1,4,2,0,1.0,2,2,0,854,4,55.1,68.4,69.9,33.7,67.8,36.5,55.6,Cyber Security,0
STU105144,23,Male,8.27,86.0,1,56.7,77.4,68.9,66.4,2,0,0,1.1,2,2,0,596,3,48.5,67.5,63.2,51.9,55.2,82.0,74.4,Cyber Security,0
STU104080,21,Male,8.0,82.9,1,38.7,52.6,48.2,46.4,1,0,2,4.6,4,0,0,506,1,66.7,56.1,75.5,41.3,69.5,69.5,60.9,Software Development,0
STU102418,21,Female,8.58,84.7,2,,77.9,45.2,67.8,2,1,0,1.8,1,0,0,767,2,56.4,64.8,72.1,67.8,43.6,62.6,79.0,Data Science,0
STU105903,22,Female,7.06,81.4,1,47.5,64.9,35.2,42.7,3,0,1,3.2,2,1,1,1163,2,59.0,62.1,58.4,72.0,83.3,19.1,63.2,Data Science,0
STU102852,23,Female,7.43,79.7,2,59.8,48.8,60.5,45.9,3,1,0,0.3,0,0,0,738,3,38.0,57.8,59.9,58.5,69.0,,65.6,AI/ML,0
STU105251,22,Male,6.9,83.0,1,33.7,52.4,69.8,42.7,2,0,0,1.3,1,2,0,619,3,56.6,55.5,69.4,53.5,60.4,90.1,70.6,Software Development,0
STU101155,22,Male,7.18,95.6,1,44.6,65.3,48.6,47.9,3,1,0,0.0,5,1,0,686,2,73.0,50.4,78.1,77.2,83.6,78.7,88.0,Cloud Computing,0
STU100777,20,Male,7.17,71.0,1,30.6,69.7,50.0,63.9,0,0,1,2.4,5,1,0,423,0,69.4,48.4,46.8,42.4,44.4,7.3,75.3,Software Development,0
STU105346,21,Male,8.76,87.4,0,70.5,60.8,62.8,56.9,2,0,1,4.0,5,1,0,831,1,52.5,44.9,78.1,59.6,28.5,16.3,77.6,AI/ML,0
STU102773,21,Male,6.22,74.3,1,37.6,63.8,30.2,53.3,0,0,1,5.2,3,2,0,498,0,62.6,51.4,63.6,45.2,63.6,122.2,63.7,Software Development,0
STU102505,23,Male,8.37,81.4,0,61.5,66.0,63.6,75.9,3,1,2,5.7,4,1,0,474,2,70.7,74.8,69.4,69.9,52.5,27.2,71.9,Data Science,0
STU101900,21,Female,8.31,79.5,0,47.5,69.0,52.7,66.3,4,1,0,0.0,4,0,0,634,6,55.3,100.0,52.1,38.5,75.5,55.4,87.2,Data Science,0
STU107467,21,Female,6.44,93.4,0,18.1,43.1,74.8,52.7,3,0,0,0.0,2,3,0,336,4,62.4,45.7,79.1,37.8,45.4,21.6,,Data Science,0
STU102991,22,Male,6.67,84.0,0,42.2,39.2,51.1,47.8,2,1,0,0.0,1,1,0,661,2,67.9,51.7,60.4,42.4,40.3,23.7,57.0,AI/ML,0
STU105570,22,Other,9.17,80.1,0,43.6,65.6,21.2,85.0,2,1,1,2.8,0,0,0,488,1,52.8,44.5,57.6,59.4,43.8,74.0,66.3,Cyber Security,0
STU100115,22,Male,9.25,90.4,1,73.3,75.9,52.6,54.1,1,1,0,0.6,3,0,0,681,0,51.1,57.3,73.1,44.2,69.0,80.3,70.5,Business Analytics,0
STU107588,21,Male,6.21,,0,63.6,49.7,91.7,20.8,3,0,0,0.0,4,0,0,753,3,67.6,57.4,84.3,88.7,61.2,64.1,74.1,AI/ML,0
STU100646,22,Female,6.46,77.4,1,64.2,57.1,59.4,34.5,1,1,2,9.4,4,2,0,992,1,70.0,32.3,57.8,84.7,40.0,139.0,81.4,Cloud Computing,0
STU100137,22,Male,6.88,77.8,0,41.7,59.7,67.0,45.3,1,0,1,5.1,0,2,0,353,0,85.9,38.3,79.0,83.8,54.9,30.9,84.0,Software Development,0
STU109611,20,Female,7.0,84.2,1,43.0,70.6,,,1,0,2,8.7,2,0,0,538,1,68.7,52.1,46.4,37.4,63.3,44.4,86.1,Software Development,0
STU108750,19,Male,8.46,80.1,0,82.0,50.2,76.1,64.3,4,1,1,0.6,1,1,0,756,3,80.9,73.3,89.8,52.1,62.9,56.2,84.9,AI/ML,0
STU101148,21,Male,6.78,81.7,0,32.0,43.8,64.6,53.5,4,0,0,0.0,3,0,0,1182,3,64.0,58.5,73.5,56.1,41.3,,82.1,Cyber Security,0
STU102299,21,Male,6.97,70.2,0,67.3,55.0,58.7,30.5,2,2,0,1.3,3,0,0,428,1,66.3,55.3,69.2,42.9,59.3,92.2,61.0,Cloud Computing,0
STU109270,22,Other,7.67,76.2,0,,70.7,36.3,67.2,4,2,1,3.8,0,0,0,793,3,65.2,63.5,84.9,48.4,57.3,40.5,,Data Science,0
STU100227,24,Female,8.77,,0,53.2,60.2,100.0,66.0,5,1,0,0.0,1,1,1,845,7,51.6,63.0,78.5,55.9,59.5,20.5,70.4,Cloud Computing,0
STU102981,22,Female,9.05,76.8,1,66.7,66.8,20.0,60.8,1,0,1,2.6,4,2,0,800,1,69.1,45.8,73.5,72.8,44.3,63.7,68.1,AI/ML,0
STU108170,21,Male,8.67,71.0,0,54.3,66.8,42.3,62.8,1,1,2,8.5,2,3,0,668,1,52.7,38.5,75.5,66.6,47.8,52.5,69.9,Business Analytics,0
STU105508,20,Male,7.6,87.3,1,46.1,59.0,43.3,46.5,4,2,0,0.0,2,2,1,892,5,65.9,62.8,76.1,52.5,46.1,62.5,57.0,Business Analytics,0
STU101940,21,Male,7.85,90.3,0,49.5,57.0,71.4,46.3,4,1,0,1.5,3,1,0,853,3,56.7,59.4,66.2,93.1,65.5,76.3,56.5,Software Development,0
STU102127,24,Male,6.67,86.6,1,52.6,52.3,56.1,34.7,0,0,1,5.7,0,0,0,530,0,56.4,22.5,68.8,75.9,43.0,41.9,55.4,Business Analytics,0
STU102244,23,Male,7.29,81.3,0,74.6,49.6,61.2,49.3,3,2,2,10.2,2,2,1,655,3,66.5,47.3,65.1,51.9,63.7,73.8,67.8,Software Development,0
STU101615,21,Male,8.34,84.6,1,50.3,54.7,50.3,70.7,1,1,1,4.6,2,3,1,901,3,56.0,48.1,65.0,59.1,89.1,110.7,76.5,Data Science,0
STU100720,21,Female,7.24,,1,30.6,66.9,54.7,60.3,7,1,1,3.6,3,0,0,696,6,52.0,72.7,62.7,44.5,49.0,14.3,70.8,AI/ML,0
STU101561,21,Female,8.98,76.0,0,67.2,61.9,66.9,53.3,1,0,2,6.0,4,1,0,958,2,75.6,46.3,64.0,43.2,65.1,31.5,82.0,Data Science,0
STU101895,21,Male,7.98,100.0,2,67.8,47.1,47.1,40.9,3,0,0,3.6,1,2,0,971,4,58.7,54.3,84.2,49.4,53.9,61.0,,AI/ML,1
STU106443,23,Female,7.9,88.8,2,64.1,64.0,48.7,48.5,3,0,0,0.0,4,1,0,774,2,66.0,46.7,67.0,66.9,71.1,32.7,75.7,Software Development,0
STU103398,21,Female,7.15,77.2,1,68.9,52.0,66.9,52.4,5,3,1,4.8,2,0,0,557,4,94.7,65.1,84.9,56.9,47.4,35.5,88.4,Software Development,0
STU105855,21,Female,8.38,84.2,1,62.8,57.9,70.5,49.9,2,1,1,5.9,4,1,0,604,2,72.1,58.6,82.4,54.0,59.9,61.2,54.9,Business Analytics,0
STU109943,20,Female,7.53,84.0,0,48.9,61.6,54.6,62.6,2,0,1,1.6,3,2,0,645,1,56.8,69.1,69.4,49.5,83.3,35.1,86.0,Data Science,0
STU101126,21,Male,8.51,76.3,0,62.4,54.6,43.8,22.5,1,1,0,0.0,2,4,0,995,2,67.0,42.5,60.7,66.9,59.8,83.7,74.1,Data Science,1
STU108385,21,Male,6.79,86.8,0,15.0,60.1,54.9,44.7,3,1,2,8.5,0,1,0,464,4,50.7,42.3,75.6,20.6,72.8,17.0,56.1,Data Science,0
STU101284,23,Male,8.15,82.4,1,57.3,59.0,47.4,58.3,2,1,0,0.8,2,2,1,718,4,63.9,58.2,67.2,49.7,44.7,75.4,66.3,Software Development,0
STU102757,22,Male,7.52,85.8,0,52.2,53.2,55.1,28.0,1,1,0,0.0,1,3,0,568,1,52.8,45.6,71.7,44.4,56.1,115.3,50.9,Software Development,0
STU106086,20,Male,7.75,74.7,0,63.3,57.7,71.1,30.3,4,0,0,0.0,3,0,0,730,5,64.2,62.3,85.7,53.5,77.9,180.0,,Software Development,0
STU100550,22,Male,6.46,90.7,0,61.4,40.0,65.7,47.4,2,0,2,12.0,3,3,0,606,3,73.4,73.5,77.5,50.7,40.3,73.8,74.7,Cyber Security,0
STU104132,21,Female,7.08,84.4,0,54.4,51.6,41.8,33.8,2,1,1,7.3,3,1,0,1050,2,70.6,76.8,73.5,43.7,48.2,20.5,67.7,Business Analytics,1
STU104327,23,Male,8.62,100.0,1,24.6,50.3,67.6,84.5,1,0,1,3.2,3,2,1,411,1,61.0,59.1,85.7,32.7,63.8,106.7,77.3,AI/ML,0
STU109640,22,Male,7.8,,0,55.3,47.8,63.3,41.0,1,1,2,9.1,3,3,1,813,1,82.7,59.8,65.3,29.9,27.3,69.2,68.9,AI/ML,0
STU100992,23,Male,8.61,,1,67.1,66.9,61.0,59.3,7,5,1,3.7,5,2,0,976,6,66.2,78.2,78.5,69.1,69.0,79.5,67.3,Cloud Computing,0
STU104385,22,Male,6.28,69.3,0,56.5,25.1,53.3,31.5,2,1,1,3.0,0,1,0,701,2,61.6,,67.6,55.7,65.7,25.3,58.1,Software Development,0
STU107131,22,Female,7.4,84.1,1,49.1,43.5,62.7,41.9,3,1,2,,3,0,0,762,2,71.4,78.4,69.9,47.1,55.9,16.4,71.0,Business Analytics,0
STU101326,23,Male,7.28,95.3,1,55.7,65.6,61.2,62.2,2,1,1,3.9,2,1,0,954,1,70.3,69.5,63.3,49.1,60.9,46.4,58.7,AI/ML,0
STU107960,21,Male,7.42,95.0,0,59.6,52.6,53.6,40.5,1,0,1,2.6,1,1,0,669,1,52.0,50.7,72.1,41.2,47.7,25.3,70.1,Software Development,0
STU102367,23,Female,7.11,,1,37.9,64.0,62.0,43.4,2,0,2,5.5,2,1,0,475,2,58.7,64.5,75.8,60.5,56.6,24.9,71.7,Data Science,0
STU102527,22,Female,7.46,60.8,1,57.4,55.8,83.2,69.1,2,1,0,1.6,2,3,0,490,4,65.3,45.9,68.3,96.2,21.8,111.3,82.2,Data Science,0
STU106110,21,Male,6.51,75.6,0,55.2,52.3,37.6,37.4,3,0,1,2.2,1,0,0,611,3,77.8,58.0,51.6,61.7,42.5,21.2,56.2,Cloud Computing,0
STU105498,22,Male,7.81,81.3,1,49.9,73.8,80.3,64.6,2,1,0,0.0,0,2,0,947,4,46.7,56.5,78.7,57.9,50.5,55.2,,Software Development,0
STU101401,23,Male,6.77,80.4,0,52.9,51.8,53.1,,3,1,2,8.3,1,2,1,1063,4,61.0,75.3,56.3,83.5,73.9,85.5,79.6,Cloud Computing,0
STU106466,20,Female,6.51,86.4,0,42.9,52.2,51.9,29.1,2,0,0,0.4,1,1,0,219,2,67.8,50.1,62.7,72.8,69.1,50.7,64.8,AI/ML,0
STU102727,21,Male,6.58,72.0,1,24.2,50.5,76.4,58.1,1,1,2,8.1,4,0,0,553,3,76.8,64.6,48.9,38.2,64.6,79.2,78.6,Cloud Computing,0
STU101378,22,Male,6.99,82.0,0,56.8,15.0,59.1,37.6,0,0,1,5.5,4,0,0,644,1,,48.6,85.5,65.9,69.7,26.7,78.2,Business Analytics,0
STU109799,22,Female,7.72,88.5,1,62.7,52.2,77.4,53.9,1,1,1,5.6,0,1,1,721,0,58.9,53.4,87.1,63.1,67.0,70.0,75.1,Software Development,0
STU100613,20,Female,8.0,91.2,0,48.6,72.6,43.6,45.9,2,1,0,2.0,3,1,0,401,1,53.9,49.3,60.9,39.5,66.9,36.2,61.1,Cloud Computing,0
STU109461,22,Female,8.14,97.2,0,59.3,47.9,68.6,44.7,1,0,0,0.5,2,3,0,957,0,64.0,57.8,83.3,44.3,58.5,20.7,69.9,Cloud Computing,0
STU100568,21,Male,6.43,79.0,2,44.1,52.6,57.8,32.5,3,1,1,5.3,4,1,0,183,4,63.1,51.5,67.3,41.3,84.9,36.7,57.2,AI/ML,0
STU106122,23,Male,7.26,62.6,0,25.5,46.5,64.6,62.0,2,1,4,16.3,5,1,0,412,2,79.4,56.4,74.0,65.1,77.2,35.0,65.4,AI/ML,0
STU107342,22,Male,7.69,74.7,2,59.4,49.1,63.2,41.7,3,0,0,0.0,2,0,0,1314,3,71.0,74.1,68.8,42.2,52.9,48.4,70.1,Cyber Security,0
STU100132,20,Male,7.18,80.3,0,16.9,42.8,24.3,58.6,3,0,1,2.7,3,3,0,472,4,65.9,76.0,51.6,55.7,44.0,79.7,68.2,AI/ML,0
STU106145,23,Male,5.3,96.0,0,36.5,24.7,81.4,24.4,2,2,1,4.6,2,2,0,1013,4,69.2,65.2,71.3,48.5,52.5,10.2,64.6,AI/ML,0
STU107642,23,Male,6.72,81.3,3,65.8,50.3,70.8,71.7,2,0,1,2.1,3,2,1,689,3,69.1,65.8,99.0,48.8,70.9,17.3,,AI/ML,0
STU100177,23,Male,8.03,78.5,1,49.7,80.1,58.8,81.4,4,2,0,0.0,4,1,1,1174,5,56.2,76.0,69.2,26.8,74.7,47.0,86.8,Data Science,0
STU108080,24,Male,6.45,83.9,0,34.0,45.3,65.5,52.8,3,1,0,1.6,2,2,0,636,5,71.1,,76.6,79.5,75.1,37.9,68.7,Business Analytics,0
STU102977,21,Female,6.69,83.0,0,35.2,41.1,22.6,52.3,3,1,1,4.1,5,0,0,594,2,66.4,59.7,77.9,58.9,72.0,35.5,52.8,Software Development,0
STU105868,23,Male,8.74,78.4,1,60.4,48.3,62.9,59.7,2,0,1,2.7,3,0,0,696,1,46.8,57.5,61.1,45.6,65.6,33.0,81.4,Business Analytics,0
STU106399,21,Male,6.97,92.3,0,56.0,55.7,80.8,50.6,3,2,1,2.8,4,1,0,735,4,72.0,65.4,72.0,41.6,83.9,33.3,64.3,Software Development,0
STU101484,22,Female,6.77,76.9,0,18.6,64.2,100.0,54.5,1,0,4,13.1,0,2,0,794,1,69.7,59.8,77.9,48.3,63.8,15.9,78.2,Data Science,1
STU105746,23,Female,6.94,84.8,0,73.9,45.7,34.4,55.3,2,2,0,0.0,3,2,0,656,2,95.7,47.6,40.6,76.1,65.3,71.6,71.3,Cloud Computing,0
STU107718,23,Female,5.18,93.5,0,33.0,20.8,37.2,31.9,0,0,3,9.9,1,1,0,715,0,58.6,60.4,64.4,47.6,67.3,24.3,79.7,Cloud Computing,0
STU104322,22,Female,6.93,95.7,1,59.9,66.1,78.4,58.8,4,1,3,15.5,5,2,0,212,4,89.5,66.6,71.9,83.3,49.5,59.3,79.8,Cyber Security,0
STU108399,20,Female,7.78,93.4,1,51.7,86.9,56.0,56.7,2,1,0,0.1,1,0,0,617,2,56.9,64.6,79.8,63.3,83.1,87.0,56.3,Business Analytics,0
STU106531,21,Female,7.55,64.5,0,53.0,75.3,36.5,40.9,4,1,1,1.6,0,1,0,995,4,62.6,71.0,61.9,55.8,87.1,26.2,71.8,Business Analytics,0
STU107181,21,Female,8.71,79.4,1,47.6,78.3,57.5,64.7,2,1,2,9.0,1,1,0,515,4,50.8,44.2,67.4,42.3,49.7,64.9,84.0,Data Science,0
STU109107,22,Female,7.58,73.5,0,65.8,64.5,64.3,34.2,4,3,0,0.0,2,2,0,882,6,48.0,57.4,73.1,46.0,73.8,80.8,57.4,Cloud Computing,0
STU101382,19,Male,8.49,89.3,1,58.3,50.1,54.1,37.2,4,1,0,0.0,4,1,0,1033,5,54.3,87.9,57.2,57.1,45.7,70.6,56.5,Business Analytics,1
STU102627,23,Male,7.92,75.2,0,25.4,43.3,55.3,53.9,3,1,0,0.0,2,4,0,531,4,61.6,62.7,68.8,80.8,28.2,67.6,62.4,Cloud Computing,0
STU107891,22,Male,7.71,93.7,0,55.4,34.2,68.4,41.8,3,0,0,0.0,3,4,0,618,3,78.2,66.8,73.1,45.3,26.4,70.7,78.9,Data Science,0
STU103196,23,Female,6.61,81.2,1,42.3,35.1,59.2,41.6,2,0,4,14.2,4,2,1,590,1,71.7,63.8,91.9,44.7,63.9,69.5,,AI/ML,0
STU106972,23,Female,9.58,80.6,1,63.1,70.7,54.1,74.6,2,1,1,5.4,5,0,0,1164,3,65.5,83.1,71.6,49.6,60.8,22.4,82.3,Software Development,0
STU106698,21,Male,8.48,78.6,0,47.9,65.4,59.9,71.4,3,3,3,15.2,1,1,0,517,4,55.2,56.3,90.1,52.3,52.9,92.6,71.0,Software Development,0
STU100858,22,Male,6.27,,2,31.1,62.0,58.7,36.8,3,2,0,0.0,1,0,0,287,3,45.9,67.5,84.0,43.1,43.0,50.0,69.9,Cloud Computing,0
STU102828,24,Female,5.74,98.7,0,27.6,54.1,79.6,41.7,1,0,2,10.0,1,0,0,592,0,50.8,44.3,84.6,59.4,43.9,49.4,91.9,Cyber Security,0
STU102426,23,Male,9.36,66.4,0,59.2,87.5,65.0,54.7,4,2,0,0.0,1,1,0,508,4,,52.1,81.4,35.4,61.1,67.4,87.1,Cloud Computing,0
STU105524,23,Male,7.57,94.2,1,58.3,74.0,53.2,43.7,0,0,0,0.0,1,3,1,964,0,54.9,44.8,67.7,58.9,74.9,61.3,80.6,Software Development,0
STU103963,22,Male,8.49,86.8,0,66.6,52.3,73.5,35.8,4,1,0,0.0,1,0,0,1242,3,59.1,66.8,56.9,36.7,85.6,,64.6,AI/ML,1
STU107661,21,Male,7.48,76.3,0,46.8,75.3,45.2,41.3,3,0,1,4.5,1,2,1,889,3,72.6,65.6,60.5,68.6,37.5,46.9,60.7,Software Development,0
STU103141,21,Female,8.16,77.0,0,53.1,74.6,44.4,56.4,3,1,1,4.3,4,1,0,737,4,65.1,55.9,62.8,59.8,65.5,19.7,72.8,Cyber Security,1
STU107240,21,Male,7.09,93.8,1,57.6,52.6,68.5,65.6,1,0,3,14.7,1,1,0,718,4,58.8,71.1,74.1,49.1,40.9,31.1,88.9,AI/ML,0
STU100857,22,Male,8.29,77.4,1,85.5,75.2,60.3,75.1,0,0,2,9.1,4,2,0,718,1,64.8,57.8,78.1,73.5,55.4,37.8,73.2,AI/ML,0
STU103964,21,Male,8.65,76.8,0,56.4,68.7,43.3,39.6,5,2,2,4.7,1,2,0,670,6,69.3,56.8,75.7,66.8,57.8,61.4,70.4,Cyber Security,0
STU109023,24,Male,7.08,83.1,1,29.1,69.1,69.3,69.1,0,0,1,3.2,2,1,0,430,2,60.9,63.5,74.3,57.6,72.8,81.5,75.9,Software Development,0
STU100476,21,Female,6.14,78.2,1,38.4,44.0,50.3,28.0,4,2,1,3.4,2,1,1,818,3,61.5,71.4,62.5,50.9,73.1,22.7,46.7,Data Science,0
STU106221,23,Male,8.47,85.5,0,64.6,72.2,75.6,77.6,2,2,1,4.2,3,1,0,718,3,53.1,63.0,87.5,48.8,30.5,41.8,85.6,AI/ML,0
STU105203,21,Male,6.73,62.0,0,26.2,40.2,27.8,37.6,3,2,2,,1,0,0,375,4,66.4,65.6,68.6,36.1,26.8,59.6,43.7,AI/ML,0
STU105061,21,Female,5.62,94.7,0,26.4,52.1,52.0,44.7,1,0,0,0.0,1,0,0,363,2,69.4,37.5,80.2,58.7,37.3,23.1,61.1,Data Science,0
STU105002,21,Female,7.2,85.7,0,42.4,46.6,78.9,70.4,5,4,1,3.8,2,0,0,645,5,51.4,74.8,76.3,44.9,67.4,36.1,67.4,Data Science,0
STU102552,22,Male,7.52,81.3,0,59.7,66.2,55.9,61.4,7,4,3,10.2,1,3,0,637,8,83.3,100.0,81.9,56.9,38.9,51.7,69.0,Cyber Security,0
STU100184,23,Male,8.7,86.5,2,33.1,40.4,58.7,63.4,2,0,1,6.5,2,1,0,875,2,54.5,65.7,84.5,56.2,60.5,52.4,88.8,Software Development,0
STU100372,23,Male,6.4,93.5,0,58.2,46.6,65.4,33.2,3,0,1,6.5,3,1,0,808,2,68.0,46.5,67.7,78.7,52.1,52.4,,Software Development,1
STU106853,22,Male,7.67,69.0,2,44.5,59.4,57.6,58.5,3,0,1,5.4,0,1,0,729,5,50.0,47.5,74.0,38.3,18.1,63.8,69.5,Software Development,0
STU102309,23,Male,8.32,79.5,0,71.4,74.9,55.7,76.0,2,0,0,2.3,2,0,0,605,1,50.0,48.7,86.6,37.8,68.0,15.9,90.0,Cloud Computing,0
STU101094,22,Male,8.05,84.0,0,59.1,43.7,69.4,70.8,4,0,1,2.8,3,0,0,701,4,59.4,70.4,81.8,36.9,78.3,43.8,54.6,Data Science,0
