age,cgpa,python_score,sql_score,statistics_score,ml_score,dl_score,genai_score,ml_projects,end_to_end_projects,deployed_projects,kaggle_competitions,best_competition_rank,hackathons_attended,hackathons_won,finalist_status,github_projects,internship_months,certifications,ml_interview_score,communication_score,dsa_score,resume_score,mock_interview_score,hackathon_win_rate,hackathon_finalist_rate,has_won_hackathon,deployment_rate,end_to_end_rate,has_deployed_project,has_competed_kaggle,competition_rank_missing,avg_core_skill_score,real_world_exposure,avg_interview_readiness,degree,job_ready,career_track,split
21,7.16,3.1,9.4,8.2,6.0,1.7,5.3,1,0,0,2,320.0,3,0,0,1,1,1.0,8.5,4.5,6.9,4.8,3.9,0.0,0.0,0,0.0,0.0,0,1,0,5.616666666666666,1,5.72,B.Tech,0,5,train
21,9.49,5.7,3.3,4.8,8.8,5.0,2.7,1,1,1,4,160.0,1,0,0,3,0,2.0,6.2,6.3,4.3,6.6,5.7,0.0,0.0,0,1.0,1.0,1,1,0,5.05,3,5.819999999999999,B.Tech,0,5,train
23,6.35,6.2,1.7,5.8,3.1,4.3,6.1,1,1,1,2,199.0,3,0,0,5,1,4.0,4.6,8.1,3.1,4.6,5.9,0.0,0.0,0,1.0,1.0,1,1,0,4.533333333333334,4,5.26,B.Tech,0,5,train
21,5.83,8.6,6.5,7.0,2.3,4.7,6.2,3,3,0,3,232.0,1,0,1,8,4,0.0,3.6,6.8,3.6,4.7,7.5,0.0,1.0,0,0.0,1.0,0,1,0,5.883333333333334,7,5.24,MCA,0,5,train
20,7.65,3.7,6.4,6.7,4.3,2.8,5.4,1,1,0,2,389.0,3,1,1,2,1,3.0,4.8,8.8,5.5,9.6,4.7,0.3333333333333333,0.3333333333333333,1,0.0,1.0,0,1,0,4.883333333333334,2,6.6800000000000015,MCA,0,5,train
20,8.66,6.7,5.0,6.6,5.0,5.8,3.7,2,0,0,1,314.0,3,0,1,3,3,0.0,4.3,4.8,5.8,4.5,5.5,0.0,0.3333333333333333,0,0.0,0.0,0,1,0,5.466666666666666,3,4.9799999999999995,B.Tech,0,5,train
25,7.68,4.9,4.4,4.1,3.6,1.5,3.7,3,1,1,7,302.0,3,0,1,2,2,3.0,4.2,8.2,7.1,6.5,5.6,0.0,0.3333333333333333,0,1.0,0.3333333333333333,1,1,0,3.6999999999999997,5,6.32,B.Tech,0,5,train
21,9.2,6.3,3.0,4.9,8.4,7.9,3.8,2,1,1,1,74.0,2,1,2,3,2,3.0,6.9,10.0,4.5,4.9,6.1,0.5,1.0,1,1.0,0.5,1,1,0,5.716666666666666,5,6.4799999999999995,B.Tech,1,3,train
22,7.11,7.4,6.2,2.8,7.1,3.4,1.3,2,1,1,1,495.0,4,0,2,4,2,4.0,5.2,5.1,6.1,8.3,5.2,0.0,0.5,0,1.0,0.5,1,1,0,4.7,5,5.9799999999999995,M.Tech,1,2,train
21,7.59,5.5,6.4,6.8,5.6,1.6,2.5,1,1,1,0,,3,1,1,5,0,3.0,5.0,1.7,5.2,7.3,3.2,0.3333333333333333,0.3333333333333333,1,1.0,1.0,1,0,1,4.733333333333333,3,4.4799999999999995,M.Tech,0,5,train
22,8.04,7.9,4.4,3.3,3.1,6.9,3.3,1,1,0,0,,3,0,0,2,2,2.0,4.7,,7.1,5.3,5.9,0.0,0.0,0,0.0,1.0,0,0,1,4.816666666666667,3,5.75,B.Tech,0,5,train
22,7.3,7.0,7.6,10.0,4.5,3.5,6.5,1,1,1,3,64.0,6,1,3,3,3,2.0,7.8,7.3,2.5,,3.8,0.16666666666666666,0.5,1,1.0,1.0,1,1,0,6.516666666666667,6,5.3500000000000005,MCA,1,0,train
23,7.94,7.1,7.7,6.5,4.5,2.4,6.0,5,1,0,3,402.0,7,0,1,5,1,4.0,7.4,6.0,1.9,6.4,8.7,0.0,0.14285714285714285,0,0.0,0.2,0,1,0,5.7,2,6.08,B.Tech,1,0,train
25,7.06,7.3,5.0,2.3,5.1,7.3,4.6,1,1,0,2,410.0,4,0,2,3,3,1.0,6.5,5.5,3.3,6.5,2.8,0.0,0.5,0,0.0,1.0,0,1,0,5.266666666666667,4,4.92,B.Sc,0,5,train
24,7.93,7.6,4.0,5.7,6.9,3.0,3.5,3,1,1,0,,4,0,1,2,2,3.0,4.7,6.8,6.8,6.8,5.6,0.0,0.25,0,1.0,0.3333333333333333,1,0,1,5.116666666666667,5,6.140000000000001,MCA,0,5,train
22,8.12,4.1,5.7,8.6,5.5,2.0,5.8,0,0,0,1,59.0,5,1,2,2,1,3.0,4.0,7.8,2.7,5.5,5.2,0.2,0.4,1,0.0,0.0,0,1,0,5.283333333333333,1,5.04,B.Tech,0,5,train
23,6.45,4.6,3.9,8.4,5.2,6.0,1.6,3,2,1,3,187.0,6,1,3,4,0,3.0,7.9,5.0,3.8,3.7,6.3,0.16666666666666666,0.5,1,0.5,0.6666666666666666,1,1,0,4.95,4,5.34,MCA,1,0,train
22,8.34,6.8,4.8,4.2,4.3,0.0,5.0,6,4,1,2,431.0,2,0,0,2,5,3.0,2.9,8.3,4.2,5.7,5.2,0.0,0.0,0,0.25,0.6666666666666666,1,1,0,4.183333333333334,11,5.26,M.Tech,1,2,train
22,7.79,7.5,3.1,7.1,2.9,5.2,5.0,3,2,0,2,381.0,2,0,0,3,2,3.0,4.6,5.5,2.1,5.7,4.7,0.0,0.0,0,0.0,0.6666666666666666,0,1,0,5.133333333333333,4,4.52,B.Tech,0,5,train
24,7.4,5.4,4.1,3.9,5.6,5.0,8.3,2,2,0,2,232.0,1,0,1,6,2,5.0,5.8,8.4,8.1,8.6,5.4,0.0,1.0,0,0.0,1.0,0,1,0,5.383333333333333,4,7.26,B.Tech,1,2,train
24,8.92,5.1,5.0,6.9,3.5,6.0,6.5,6,0,0,2,22.0,4,2,3,5,0,6.0,5.9,3.6,6.8,1.8,6.7,0.5,0.75,1,0.0,0.0,0,1,0,5.5,0,4.96,MCA,0,5,train
24,8.02,10.0,6.5,5.6,6.1,7.9,5.3,2,2,0,0,,4,0,1,2,2,3.0,5.7,,6.5,6.0,6.0,0.0,0.25,0,0.0,1.0,0,0,1,6.8999999999999995,4,6.05,MCA,1,1,train
22,6.65,8.6,6.1,6.6,6.0,2.5,2.3,3,1,1,3,221.0,3,1,2,6,3,1.0,5.4,5.2,2.9,6.4,7.8,0.3333333333333333,0.6666666666666666,1,1.0,0.3333333333333333,1,1,0,5.349999999999999,6,5.540000000000001,B.Tech,1,1,train
25,7.22,3.5,8.6,4.5,8.4,3.4,1.4,2,2,0,1,71.0,2,0,0,1,1,1.0,3.8,5.0,6.6,4.2,4.7,0.0,0.0,0,0.0,1.0,0,1,0,4.966666666666666,3,4.86,B.Sc,0,5,train
24,,7.8,8.0,3.9,4.6,1.6,2.8,0,0,0,2,115.0,6,1,1,6,1,1.0,8.1,6.2,5.8,4.0,7.2,0.16666666666666666,0.16666666666666666,1,0.0,0.0,0,1,0,4.783333333333333,1,6.26,B.Tech,0,5,train
21,7.58,7.1,8.2,6.8,5.2,5.2,0.0,3,1,0,0,,5,0,2,1,4,2.0,6.9,8.1,5.0,7.5,8.4,0.0,0.4,0,0.0,0.3333333333333333,0,0,1,5.416666666666667,5,7.18,B.Sc,1,0,train
22,7.52,8.8,5.2,5.7,3.5,0.1,2.0,2,1,1,1,328.0,2,0,0,4,2,1.0,4.2,6.7,4.4,3.8,5.0,0.0,0.0,0,1.0,0.5,1,1,0,4.216666666666667,5,4.82,B.Tech,0,5,train
21,7.58,4.1,5.8,3.2,10.0,4.3,8.5,4,1,0,2,145.0,5,1,3,9,0,4.0,1.6,5.2,6.3,3.3,5.1,0.2,0.6,1,0.0,0.25,0,1,0,5.983333333333333,1,4.3,MCA,1,3,train
24,7.86,5.6,9.8,5.0,4.3,2.7,5.3,2,0,0,1,289.0,0,0,0,4,4,2.0,5.4,6.0,8.5,5.9,5.0,0.0,0.0,0,0.0,0.0,0,1,0,5.449999999999999,4,6.159999999999999,MCA,0,5,train
20,8.19,3.0,3.6,4.8,5.4,5.5,6.4,2,2,1,1,32.0,3,0,1,3,2,2.0,2.8,3.5,7.6,5.0,6.3,0.0,0.3333333333333333,0,0.5,1.0,1,1,0,4.783333333333332,6,5.04,B.Sc,0,5,train
25,6.92,6.7,10.0,6.4,4.2,6.3,6.6,2,2,0,0,,1,0,0,0,3,,8.2,5.3,3.8,5.3,6.3,0.0,0.0,0,0.0,1.0,0,0,1,6.7,5,5.78,B.Tech,1,0,train
21,7.09,6.9,7.4,5.5,3.0,4.6,4.4,1,0,0,2,274.0,3,1,1,5,2,4.0,6.2,5.5,8.8,5.2,6.0,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,5.3,2,6.34,B.Tech,0,5,train
23,6.77,6.8,5.5,5.5,5.4,3.3,1.9,1,1,1,1,141.0,2,1,2,4,2,2.0,5.4,8.1,6.0,4.2,5.3,0.5,1.0,1,1.0,1.0,1,1,0,4.733333333333333,5,5.8,B.Tech,0,5,train
20,5.9,7.3,6.0,6.6,4.2,4.5,2.6,6,4,1,2,266.0,1,1,1,2,2,2.0,2.1,5.5,5.1,5.7,3.8,1.0,1.0,1,0.25,0.6666666666666666,1,1,0,5.2,8,4.4399999999999995,B.Tech,1,2,train
23,7.45,5.5,6.1,6.6,6.3,7.4,3.2,5,3,0,0,,3,1,2,5,2,5.0,6.1,5.7,5.5,2.9,8.3,0.3333333333333333,0.6666666666666666,1,0.0,0.6,0,0,1,5.8500000000000005,5,5.7,B.Sc,0,5,train
23,7.06,9.5,7.0,5.0,5.5,5.6,7.1,1,1,1,3,271.0,6,1,5,1,1,1.0,3.8,6.3,6.3,4.8,8.7,0.16666666666666666,0.8333333333333334,1,1.0,1.0,1,1,0,6.616666666666667,4,5.9799999999999995,M.Tech,1,4,train
20,5.0,4.6,5.0,4.8,4.2,5.8,7.7,1,0,0,1,211.0,3,0,1,2,4,4.0,7.1,5.4,5.4,4.7,5.7,0.0,0.3333333333333333,0,0.0,0.0,0,1,0,5.3500000000000005,4,5.659999999999999,B.Tech,1,4,train
24,7.25,5.4,4.5,2.1,5.7,3.7,5.5,4,0,0,2,180.0,3,0,2,3,1,1.0,3.8,4.9,7.2,5.4,8.2,0.0,0.6666666666666666,0,0.0,0.0,0,1,0,4.483333333333333,1,5.8999999999999995,B.Tech,0,5,train
22,8.48,8.8,4.1,6.4,4.1,3.6,3.7,2,1,1,1,169.0,0,0,0,10,2,6.0,8.0,3.9,7.6,6.9,7.7,0.0,0.0,0,1.0,0.5,1,1,0,5.116666666666666,5,6.82,B.Tech,0,5,train
24,8.42,8.7,2.4,3.5,3.0,2.8,5.6,1,0,0,3,485.0,5,1,2,5,4,2.0,4.9,6.0,4.3,7.0,2.9,0.2,0.4,1,0.0,0.0,0,1,0,4.333333333333333,4,5.02,B.Tech,0,5,train
24,6.99,6.2,10.0,8.7,1.4,4.2,7.3,2,0,0,0,,1,0,1,6,2,2.0,4.1,5.8,8.2,9.4,5.4,0.0,1.0,0,0.0,0.0,0,0,1,6.3,2,6.58,B.Tech,0,5,train
22,6.98,4.8,5.3,4.2,6.9,4.8,5.4,2,2,1,1,464.0,2,0,1,0,3,2.0,8.3,3.3,3.6,9.0,1.9,0.0,0.5,0,0.5,1.0,1,1,0,5.233333333333334,7,5.220000000000001,B.Tech,1,2,train
21,8.04,7.4,6.8,4.8,8.7,9.3,0.4,2,2,2,1,387.0,4,1,2,4,3,1.0,5.7,7.0,4.9,4.2,6.4,0.25,0.5,1,1.0,1.0,1,1,0,6.233333333333333,9,5.640000000000001,MCA,1,3,train
22,7.32,6.8,6.6,4.0,4.6,1.6,7.0,1,0,0,2,329.0,1,0,0,5,1,1.0,4.9,6.2,5.2,2.8,4.1,0.0,0.0,0,0.0,0.0,0,1,0,5.1000000000000005,1,4.640000000000001,B.Tech,1,4,train
24,6.82,8.4,5.6,8.8,5.7,3.9,9.1,3,0,0,0,,3,1,1,1,1,3.0,6.5,7.8,9.2,6.0,6.5,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,0,1,6.916666666666667,1,7.2,BCA,0,5,train
23,7.94,5.1,6.2,9.0,5.6,1.3,4.9,3,2,0,0,,1,0,0,7,1,2.0,4.4,6.0,3.4,4.9,4.7,0.0,0.0,0,0.0,0.6666666666666666,0,0,1,5.3500000000000005,3,4.680000000000001,B.Tech,0,5,train
20,6.81,6.3,5.7,2.8,8.2,3.1,4.3,2,2,0,4,495.0,1,0,0,5,3,4.0,7.5,7.0,6.2,3.9,5.7,0.0,0.0,0,0.0,1.0,0,1,0,5.066666666666667,5,6.06,B.Sc,1,2,train
21,7.75,4.0,4.7,5.9,7.8,4.8,2.7,5,1,0,1,113.0,1,0,1,3,2,3.0,3.5,9.1,7.3,5.9,8.9,0.0,1.0,0,0.0,0.2,0,1,0,4.983333333333333,3,6.9399999999999995,B.Tech,0,5,train
23,6.91,6.3,2.9,4.2,7.0,5.2,5.9,1,1,0,2,410.0,7,2,3,1,0,3.0,6.1,8.2,8.3,4.2,4.2,0.2857142857142857,0.42857142857142855,1,0.0,1.0,0,1,0,5.25,1,6.2,B.Sc,0,5,train
21,8.98,6.3,7.6,3.8,6.2,4.2,7.9,2,1,0,0,,1,0,0,3,2,5.0,5.7,6.8,3.7,5.0,8.5,0.0,0.0,0,0.0,0.5,0,0,1,6.0,3,5.9399999999999995,B.Sc,1,4,train
22,7.3,9.0,4.5,10.0,5.5,6.0,5.5,4,0,0,2,145.0,2,0,0,2,5,2.0,6.0,7.8,4.6,6.3,5.4,0.0,0.0,0,0.0,0.0,0,1,0,6.75,5,6.0200000000000005,B.Tech,1,4,train
25,6.58,5.1,4.3,5.8,6.8,0.8,5.4,2,1,0,1,469.0,2,0,2,6,1,1.0,7.0,6.0,6.9,5.6,4.7,0.0,1.0,0,0.0,0.5,0,1,0,4.7,2,6.04,B.Tech,1,4,train
23,6.34,5.9,4.0,5.9,6.0,5.0,4.1,1,1,0,0,,4,1,1,1,2,7.0,7.4,7.7,6.6,1.9,7.7,0.25,0.25,1,0.0,1.0,0,0,1,5.1499999999999995,3,6.26,B.Tech,1,0,train
24,5.83,5.6,8.4,6.1,4.6,7.1,5.0,5,2,2,1,483.0,1,1,1,5,2,5.0,3.9,8.2,5.9,4.7,5.1,1.0,1.0,1,1.0,0.4,1,1,0,6.133333333333334,8,5.56,B.Tech,1,0,train
22,6.26,8.6,3.1,4.2,5.8,5.6,6.7,1,1,0,3,99.0,2,1,2,5,1,4.0,7.0,,5.3,4.6,5.4,0.5,1.0,1,0.0,1.0,0,1,0,5.666666666666667,2,5.574999999999999,B.Tech,0,5,train
24,8.33,8.5,6.5,4.7,9.3,3.5,3.4,1,1,0,0,,2,0,0,4,0,5.0,5.0,7.4,2.6,5.5,6.3,0.0,0.0,0,0.0,1.0,0,0,1,5.983333333333333,1,5.36,B.Tech,0,5,train
25,5.93,6.4,5.2,5.4,3.6,4.2,7.0,3,1,1,3,44.0,3,0,1,3,3,4.0,4.7,9.3,2.1,5.7,5.8,0.0,0.3333333333333333,0,1.0,0.3333333333333333,1,1,0,5.3,6,5.5200000000000005,MCA,0,5,train
25,6.97,6.2,3.6,4.4,8.1,2.9,6.2,1,0,0,3,451.0,1,0,0,6,0,2.0,5.7,5.6,6.5,5.8,6.7,0.0,0.0,0,0.0,0.0,0,1,0,5.233333333333333,0,6.0600000000000005,BCA,0,5,train
25,5.8,8.1,2.8,6.3,4.3,8.3,4.9,2,1,1,1,288.0,3,0,0,4,2,2.0,6.8,7.7,6.9,5.9,6.6,0.0,0.0,0,1.0,0.5,1,1,0,5.783333333333334,5,6.779999999999999,B.Tech,1,3,train
24,8.38,2.9,9.8,6.4,4.6,4.2,5.9,0,0,0,3,71.0,5,0,2,0,5,3.0,8.3,7.1,4.6,4.8,3.6,0.0,0.4,0,0.0,0.0,0,1,0,5.633333333333334,5,5.680000000000001,B.Tech,0,5,train
23,8.57,6.1,5.5,3.3,5.7,7.1,5.8,2,1,0,1,214.0,4,0,1,7,8,0.0,5.6,7.8,6.5,8.5,6.6,0.0,0.25,0,0.0,0.5,0,1,0,5.583333333333332,9,7.0,M.Tech,1,3,train
20,6.69,7.9,6.8,5.3,4.9,7.4,4.2,3,1,1,2,8.0,6,0,3,3,1,0.0,4.7,7.9,6.0,3.9,3.7,0.0,0.5,0,1.0,0.3333333333333333,1,1,0,6.083333333333333,4,5.24,B.Tech,0,5,train
20,7.61,4.5,6.5,3.2,6.7,0.0,5.3,2,2,2,3,155.0,5,0,2,5,3,3.0,8.3,7.1,4.2,5.7,5.1,0.0,0.4,0,1.0,1.0,1,1,0,4.366666666666666,9,6.08,B.Tech,1,2,test
22,7.48,7.1,4.4,5.3,6.1,3.6,5.9,0,0,0,0,,5,2,2,3,3,2.0,3.9,,4.9,6.5,10.0,0.4,0.4,1,0.0,0.0,0,0,1,5.3999999999999995,3,6.325,MCA,1,1,test
22,6.43,7.5,4.9,2.7,1.2,1.0,5.9,4,2,0,1,289.0,2,0,1,5,5,0.0,7.8,5.8,2.3,10.0,7.3,0.0,0.5,0,0.0,0.5,0,1,0,3.866666666666667,7,6.639999999999999,B.Tech,0,5,test
23,7.63,5.8,6.9,2.6,9.7,4.9,5.1,3,0,0,1,337.0,5,1,1,4,3,0.0,1.3,5.5,5.8,5.5,6.9,0.2,0.2,1,0.0,0.0,0,1,0,5.833333333333333,3,5.0,B.Sc,0,5,test
23,8.85,5.1,3.7,7.6,7.7,2.6,3.2,2,2,1,0,,3,0,1,3,2,4.0,5.1,4.5,3.3,7.0,10.0,0.0,0.3333333333333333,0,0.5,1.0,1,0,1,4.983333333333333,6,5.9799999999999995,B.Tech,0,5,test
23,8.61,5.6,3.8,6.6,7.7,4.8,9.5,1,1,1,0,,1,1,1,2,3,4.0,4.3,7.0,2.2,7.0,4.4,1.0,1.0,1,1.0,1.0,1,0,1,6.333333333333333,6,4.9799999999999995,B.Tech,0,5,test
21,8.05,5.3,7.2,5.2,4.8,7.2,3.9,3,0,0,1,341.0,4,0,0,5,3,2.0,10.0,7.8,5.6,7.8,8.0,0.0,0.0,0,0.0,0.0,0,1,0,5.6000000000000005,3,7.840000000000001,MCA,1,3,test
21,6.95,6.7,6.7,5.8,8.0,3.6,7.8,1,1,0,3,483.0,4,1,1,2,2,1.0,3.4,,5.5,6.8,8.3,0.25,0.25,1,0.0,1.0,0,1,0,6.433333333333334,3,6.0,B.Tech,1,1,test
25,9.1,6.4,5.5,4.1,4.9,0.8,3.5,0,0,0,1,363.0,1,0,0,6,2,1.0,1.4,,5.7,5.0,6.6,0.0,0.0,0,0.0,0.0,0,1,0,4.2,2,4.675,B.Tech,0,5,test
22,8.07,7.0,4.0,4.8,5.1,10.0,5.4,1,0,0,3,20.0,3,0,1,8,6,0.0,5.7,4.6,6.8,5.1,4.5,0.0,0.3333333333333333,0,0.0,0.0,0,1,0,6.05,6,5.340000000000001,B.Tech,0,5,test
24,8.24,6.3,4.2,7.6,0.3,3.7,5.5,0,0,0,1,333.0,0,0,0,7,2,3.0,2.1,4.2,4.4,8.2,5.9,0.0,0.0,0,0.0,0.0,0,1,0,4.6000000000000005,2,4.959999999999999,B.Tech,0,5,test
24,9.71,6.6,4.6,8.0,3.2,3.3,4.6,3,1,1,2,337.0,7,1,2,5,3,1.0,3.4,6.4,3.5,8.2,3.9,0.14285714285714285,0.2857142857142857,1,1.0,0.3333333333333333,1,1,0,5.05,6,5.08,MCA,0,5,test
23,9.6,6.4,6.4,5.6,7.4,4.0,3.2,3,1,1,2,409.0,3,1,1,7,2,1.0,3.3,7.7,4.9,3.3,5.8,0.3333333333333333,0.3333333333333333,1,1.0,0.3333333333333333,1,1,0,5.5,5,5.0,B.Tech,1,1,test
23,7.46,5.5,7.0,4.5,4.7,7.4,6.1,5,1,1,0,,1,0,0,3,0,3.0,4.3,6.4,3.5,7.3,4.7,0.0,0.0,0,1.0,0.2,1,0,1,5.866666666666667,3,5.24,B.Tech,0,5,test
23,5.67,5.8,5.7,4.1,5.8,6.7,4.6,4,3,0,0,,4,1,4,3,1,,7.2,8.8,5.7,2.1,2.3,0.25,1.0,1,0.0,0.75,0,0,1,5.449999999999999,4,5.220000000000001,B.Tech,0,5,test
24,7.99,8.0,9.9,3.1,3.9,2.2,6.6,5,0,0,2,169.0,1,0,0,6,2,5.0,1.6,6.7,5.0,4.3,7.5,0.0,0.0,0,0.0,0.0,0,1,0,5.616666666666666,2,5.0200000000000005,B.Tech,0,5,test
20,8.87,6.2,7.4,5.0,6.4,3.9,5.8,1,1,0,3,218.0,3,1,1,1,0,3.0,6.3,4.5,6.7,7.4,5.2,0.3333333333333333,0.3333333333333333,1,0.0,1.0,0,1,0,5.783333333333332,1,6.02,MCA,0,5,test
21,8.64,6.4,8.1,0.3,3.1,8.1,1.4,1,1,0,3,455.0,2,0,1,5,3,0.0,3.1,5.6,5.1,6.8,6.2,0.0,0.5,0,0.0,1.0,0,1,0,4.566666666666666,4,5.359999999999999,B.Sc,0,5,test
24,8.07,5.6,3.9,8.4,3.7,5.2,7.1,2,1,1,3,395.0,4,2,4,5,2,3.0,4.4,6.9,5.7,7.9,7.8,0.5,1.0,1,1.0,0.5,1,1,0,5.6499999999999995,5,6.539999999999999,B.Tech,0,5,test
25,5.0,7.6,8.4,7.7,1.2,3.8,4.4,4,4,1,0,,4,0,2,2,2,2.0,4.8,4.0,6.5,4.4,3.7,0.0,0.5,0,0.25,1.0,1,0,1,5.516666666666667,8,4.680000000000001,B.Tech,0,5,test
20,7.88,6.6,4.0,4.7,4.9,6.1,4.7,0,0,0,2,479.0,2,0,1,6,0,1.0,8.1,8.1,5.9,8.4,2.3,0.0,0.5,0,0.0,0.0,0,1,0,5.166666666666667,0,6.56,BCA,1,4,test
22,6.04,8.9,2.8,9.2,4.6,4.6,4.4,2,0,0,0,,6,1,3,5,2,,5.8,8.2,4.0,10.0,7.1,0.16666666666666666,0.5,1,0.0,0.0,0,0,1,5.75,2,7.0200000000000005,B.Sc,1,1,test
21,6.76,5.9,4.3,4.4,2.7,1.8,6.2,3,0,0,2,91.0,1,0,0,7,0,0.0,5.6,8.9,2.9,5.1,0.7,0.0,0.0,0,0.0,0.0,0,1,0,4.216666666666667,0,4.64,B.Tech,0,5,test
20,6.29,7.9,7.6,7.7,3.5,8.0,10.0,1,0,0,2,404.0,4,1,2,8,2,1.0,7.0,9.0,6.9,5.4,4.0,0.25,0.5,1,0.0,0.0,0,1,0,7.45,2,6.459999999999999,B.Tech,1,4,test
20,8.21,10.0,7.6,2.2,6.7,5.1,9.0,2,2,1,2,185.0,2,0,1,5,4,0.0,6.2,4.5,9.8,6.4,4.8,0.0,0.5,0,0.5,1.0,1,1,0,6.766666666666667,8,6.34,B.Tech,1,4,test
20,6.61,7.0,10.0,6.3,6.6,4.0,5.5,4,2,0,1,257.0,2,0,0,4,1,1.0,8.0,6.1,7.1,4.8,3.9,0.0,0.0,0,0.0,0.5,0,1,0,6.566666666666666,3,5.9799999999999995,B.Tech,1,0,test
24,7.51,6.6,9.1,4.7,4.5,5.4,2.8,1,1,1,1,228.0,1,0,0,3,3,3.0,7.3,7.4,6.9,2.8,3.9,0.0,0.0,0,1.0,1.0,1,1,0,5.516666666666666,6,5.66,M.Tech,1,0,test
25,7.71,7.2,6.6,6.5,8.8,3.6,9.4,3,0,0,2,297.0,1,0,1,3,0,1.0,8.0,7.1,7.0,8.3,7.3,0.0,1.0,0,0.0,0.0,0,1,0,7.016666666666667,0,7.540000000000001,B.Tech,0,5,test
23,7.85,3.9,6.2,5.6,7.3,4.8,3.8,1,1,1,3,379.0,3,0,0,4,1,4.0,7.7,6.2,3.9,5.0,6.8,0.0,0.0,0,1.0,1.0,1,1,0,5.266666666666667,4,5.92,B.Sc,1,2,test
24,8.11,4.1,8.5,0.2,5.5,3.9,5.0,4,2,1,1,333.0,4,2,4,6,4,4.0,7.0,8.4,4.2,6.3,7.1,0.5,1.0,1,0.5,0.5,1,1,0,4.533333333333332,8,6.6,BCA,1,2,test
22,7.24,5.8,1.8,7.6,6.7,8.0,4.0,6,1,0,2,481.0,3,0,1,6,0,3.0,6.1,6.3,1.3,7.8,5.4,0.0,0.3333333333333333,0,0.0,0.16666666666666666,0,1,0,5.6499999999999995,1,5.38,B.Tech,0,5,test
25,7.77,4.2,5.9,5.1,5.1,9.0,1.9,1,1,0,4,136.0,3,0,0,4,0,2.0,5.1,7.5,5.3,4.5,4.3,0.0,0.0,0,0.0,1.0,0,1,0,5.2,1,5.34,B.Tech,1,3,test
24,7.0,7.5,4.3,8.0,4.8,9.1,3.0,4,2,1,1,472.0,5,0,3,6,2,1.0,4.2,8.8,5.3,3.2,5.3,0.0,0.6,0,0.5,0.5,1,1,0,6.116666666666667,6,5.36,MCA,0,5,test
24,8.06,5.6,7.5,5.0,5.6,0.0,6.3,2,1,0,1,27.0,1,0,0,7,0,0.0,5.0,10.0,4.4,4.3,4.4,0.0,0.0,0,0.0,0.5,0,1,0,5.000000000000001,1,5.62,B.Tech,0,5,test
21,8.11,7.3,6.5,8.5,7.4,2.8,8.3,2,0,0,0,,0,0,0,3,4,4.0,7.8,,5.8,6.9,3.4,0.0,0.0,0,0.0,0.0,0,0,1,6.8,4,5.975,B.Tech,1,4,test
22,7.76,8.1,5.8,9.1,8.1,3.5,2.7,4,2,1,0,,5,4,5,6,1,2.0,6.8,5.9,5.1,5.1,1.9,0.8,1.0,1,0.5,0.5,1,0,1,6.216666666666668,5,4.959999999999999,BCA,1,1,test
21,6.35,4.7,4.5,7.6,6.9,6.5,3.2,6,0,0,1,276.0,1,0,0,5,2,2.0,4.2,9.1,7.0,3.4,5.6,0.0,0.0,0,0.0,0.0,0,1,0,5.566666666666666,2,5.859999999999999,MCA,0,5,test
22,6.89,7.5,5.9,6.6,4.6,5.8,2.8,6,2,0,0,,2,0,1,5,0,2.0,8.2,7.4,1.7,4.2,6.6,0.0,0.5,0,0.0,0.3333333333333333,0,0,1,5.533333333333334,2,5.62,MCA,0,5,test
20,8.02,5.3,4.6,3.4,5.0,5.5,7.5,4,3,1,3,242.0,5,0,0,4,0,5.0,5.6,5.6,6.7,5.8,6.4,0.0,0.0,0,0.3333333333333333,0.75,1,1,0,5.216666666666666,5,6.0200000000000005,B.Sc,1,2,test
25,7.08,8.4,3.7,8.2,3.7,5.9,2.7,2,2,0,2,483.0,6,1,2,7,3,,5.7,10.0,4.6,6.8,4.4,0.16666666666666666,0.3333333333333333,1,0.0,1.0,0,1,0,5.433333333333334,5,6.3,M.Tech,1,3,test
25,8.0,7.9,3.9,8.1,5.9,5.1,8.6,0,0,0,1,261.0,3,1,1,7,0,6.0,6.4,8.1,2.5,4.7,8.0,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,6.583333333333333,0,5.9399999999999995,BCA,0,5,test
24,8.39,4.3,6.6,2.6,5.5,7.2,5.4,4,0,0,3,67.0,3,0,0,8,4,1.0,4.9,3.6,5.8,5.5,8.3,0.0,0.0,0,0.0,0.0,0,1,0,5.266666666666667,4,5.62,MCA,1,3,test
21,6.04,8.4,3.9,3.5,9.3,6.2,3.5,3,0,0,1,338.0,4,1,3,7,1,2.0,4.0,4.9,5.0,6.8,4.8,0.25,0.75,1,0.0,0.0,0,1,0,5.8,1,5.1,B.Tech,0,5,test
25,7.61,5.1,8.2,6.4,4.8,6.5,6.4,0,0,0,4,404.0,4,2,2,3,1,6.0,4.7,9.2,2.0,3.9,8.9,0.5,0.5,1,0.0,0.0,0,1,0,6.233333333333333,1,5.739999999999999,BCA,0,5,test
23,9.05,7.1,5.8,5.0,2.8,5.1,4.4,3,3,0,1,339.0,6,0,3,4,3,2.0,3.7,5.4,3.6,8.6,0.1,0.0,0.5,0,0.0,1.0,0,1,0,5.033333333333332,6,4.28,B.Sc,0,5,test
